# Prompts for fixing all data quality issues
# Copy and paste these prompts into Cursor chat when working on each file
# Format: Record ID | File Path | Issue Count | Prompt

servicesnatureserveorg | US/Federal/scientific/servicesnatureserveorg.yaml | 4 issues | Fix all data quality issues for servicesnatureserveorg. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
collectionsnmnhsiedu | US/Federal/scientific/collectionsnmnhsiedu.yaml | 4 issues | Fix all data quality issues for collectionsnmnhsiedu. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
mapsburlingtonvtgov | US/US-VT/geo/mapsburlingtonvtgov.yaml | 4 issues | Fix all data quality issues for mapsburlingtonvtgov. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
rdxstldataorg | US/US-MO/opendata/rdxstldataorg.yaml | 4 issues | Fix all data quality issues for rdxstldataorg. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
jcgisjacksongovorg | US/US-MO/geo/jcgisjacksongovorg.yaml | 4 issues | Fix all data quality issues for jcgisjacksongovorg. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
stlgis3stlouismogov | US/US-MO/geo/stlgis3stlouismogov.yaml | 4 issues | Fix all data quality issues for stlgis3stlouismogov. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
moimagerymissouriedu | US/US-MO/geo/moimagerymissouriedu.yaml | 4 issues | Fix all data quality issues for moimagerymissouriedu. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
gis2marc2org | US/US-MO/geo/gis2marc2org.yaml | 4 issues | Fix all data quality issues for gis2marc2org. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
lincolnmsmapsorg | US/US-MS/geo/lincolnmsmapsorg.yaml | 4 issues | Fix all data quality issues for lincolnmsmapsorg. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
gistmapsitosugaedu | US/US-GA/geo/gistmapsitosugaedu.yaml | 4 issues | Fix all data quality issues for gistmapsitosugaedu. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
mapsitosugaedu | US/US-GA/geo/mapsitosugaedu.yaml | 4 issues | Fix all data quality issues for mapsitosugaedu. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
gisservicesoakgovcom | US/US-MI/geo/gisservicesoakgovcom.yaml | 4 issues | Fix all data quality issues for gisservicesoakgovcom. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
kyrasterkygov | US/US-KY/geo/kyrasterkygov.yaml | 4 issues | Fix all data quality issues for kyrasterkygov. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
kygisserverkygov | US/US-KY/geo/kygisserverkygov.yaml | 4 issues | Fix all data quality issues for kygisserverkygov. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dogdnralaskagov | US/US-AK/geo/dogdnralaskagov.yaml | 4 issues | Fix all data quality issues for dogdnralaskagov. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
datatuscaloosacom | US/US-AL/opendata/datatuscaloosacom.yaml | 4 issues | Fix all data quality issues for datatuscaloosacom. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
gisgiadinhwatervn | VN/Federal/geo/gisgiadinhwatervn.yaml | 4 issues | Fix all data quality issues for gisgiadinhwatervn. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
gpseagovua | UA/Federal/scientific/gpseagovua.yaml | 4 issues | Fix all data quality issues for gpseagovua. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
peseptiorgpy | PY/geo/peseptiorgpy.yaml | 4 issues | Fix all data quality issues for peseptiorgpy. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
wwwasunciongovpy | PY/PY-ASU/geo/wwwasunciongovpy.yaml | 4 issues | Fix all data quality issues for wwwasunciongovpy. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoskycopcompy | PY/Federal/geo/geoskycopcompy.yaml | 4 issues | Fix all data quality issues for geoskycopcompy. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
datahkppdborg | HK/Federal/opendata/datahkppdborg.yaml | 4 issues | Fix all data quality issues for datahkppdborg. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
cdamaauccedugh | GH/opendata/cdamaauccedugh.yaml | 4 issues | Fix all data quality issues for cdamaauccedugh. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
197189235147 | GH/Federal/scientific/197189235147.yaml | 4 issues | Fix all data quality issues for 197189235147. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
gisgeoserverehealthafricaorg | NG/Federal/geo/gisgeoserverehealthafricaorg.yaml | 4 issues | Fix all data quality issues for gisgeoserverehealthafricaorg. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
wwwiptcenmaad | AD/Federal/scientific/wwwiptcenmaad.yaml | 4 issues | Fix all data quality issues for wwwiptcenmaad. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
datosgobgt | GT/opendata/datosgobgt.yaml | 4 issues | Fix all data quality issues for datosgobgt. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
catalogosenacytgobgt | GT/opendata/catalogosenacytgobgt.yaml | 4 issues | Fix all data quality issues for catalogosenacytgobgt. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geobrugeonetworkirisnetbe | BE/BE-BRU/geo/geobrugeonetworkirisnetbe.yaml | 4 issues | Fix all data quality issues for geobrugeonetworkirisnetbe. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
webappsportofantwerpbrugescom | BE/Federal/geo/webappsportofantwerpbrugescom.yaml | 4 issues | Fix all data quality issues for webappsportofantwerpbrugescom. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
microdataportalaphrcorg | KE/Federal/microdata/microdataportalaphrcorg.yaml | 4 issues | Fix all data quality issues for microdataportalaphrcorg. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geodataarinafricaorg | KE/Federal/geo/geodataarinafricaorg.yaml | 4 issues | Fix all data quality issues for geodataarinafricaorg. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
mapspublicaklcgovtnz | NZ/NZ-AUK/geo/mapspublicaklcgovtnz.yaml | 4 issues | Fix all data quality issues for mapspublicaklcgovtnz. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dataotodcgovtnz | NZ/NZ-OTA/geo/dataotodcgovtnz.yaml | 4 issues | Fix all data quality issues for dataotodcgovtnz. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
gismarlboroughgovtnz | NZ/NZ-MBH/geo/gismarlboroughgovtnz.yaml | 4 issues | Fix all data quality issues for gismarlboroughgovtnz. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
gistestniwaconz | NZ/Federal/geo/gistestniwaconz.yaml | 4 issues | Fix all data quality issues for gistestniwaconz. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
datawairoadcgovtnz | NZ/NZ-HKB/geo/datawairoadcgovtnz.yaml | 4 issues | Fix all data quality issues for datawairoadcgovtnz. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
iptvlizbe | DO/Federal/scientific/iptvlizbe.yaml | 4 issues | Fix all data quality issues for iptvlizbe. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
kartrano | NO/Federal/geo/kartrano.yaml | 4 issues | Fix all data quality issues for kartrano. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
odcpgetmapgr | GR/Federal/opendata/odcpgetmapgr.yaml | 4 issues | Fix all data quality issues for odcpgetmapgr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
datamalevizigovgr | GR/Federal/opendata/datamalevizigovgr.yaml | 4 issues | Fix all data quality issues for datamalevizigovgr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
opendataimetbgr | GR/Federal/opendata/opendataimetbgr.yaml | 4 issues | Fix all data quality issues for opendataimetbgr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
wwwlatometgr | GR/Federal/geo/wwwlatometgr.yaml | 4 issues | Fix all data quality issues for wwwlatometgr. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
mapsrv9terragr | GR/Federal/geo/mapsrv9terragr.yaml | 4 issues | Fix all data quality issues for mapsrv9terragr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
urbanlabpkmgovgr | GR/Federal/geo/urbanlabpkmgovgr.yaml | 4 issues | Fix all data quality issues for urbanlabpkmgovgr. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
geodashgovbd | BD/geo/geodashgovbd.yaml | 4 issues | Fix all data quality issues for geodashgovbd. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
basemapasiggoval | AL/Federal/geo/basemapasiggoval.yaml | 4 issues | Fix all data quality issues for basemapasiggoval. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
sigseaaldz | DZ/DZ-16/geo/sigseaaldz.yaml | 4 issues | Fix all data quality issues for sigseaaldz. Issues: MISSING_TAGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
eicmn | MN/geo/eicmn.yaml | 4 issues | Fix all data quality issues for eicmn. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
shonkhormonmapmn | MN/Federal/geo/shonkhormonmapmn.yaml | 4 issues | Fix all data quality issues for shonkhormonmapmn. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
shareactvetacae | AE/AE-AZ/geo/shareactvetacae.yaml | 4 issues | Fix all data quality issues for shareactvetacae. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
databenguelaccorg | NA/opendata/databenguelaccorg.yaml | 4 issues | Fix all data quality issues for databenguelaccorg. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
mapshanghanggovcn | CN/CN-FJ/geo/mapshanghanggovcn.yaml | 4 issues | Fix all data quality issues for mapshanghanggovcn. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
servermars3dcn | CN/Federal/geo/servermars3dcn.yaml | 4 issues | Fix all data quality issues for servermars3dcn. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
2186120106 | CN/Federal/geo/2186120106.yaml | 4 issues | Fix all data quality issues for 2186120106. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
qlsnpcn | CN/Federal/geo/qlsnpcn.yaml | 4 issues | Fix all data quality issues for qlsnpcn. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
onemapserverimgnet | CN/Federal/geo/onemapserverimgnet.yaml | 4 issues | Fix all data quality issues for onemapserverimgnet. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
onemapdeptsgmdagovin | IN/IN-HR/geo/onemapdeptsgmdagovin.yaml | 4 issues | Fix all data quality issues for onemapdeptsgmdagovin. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
klspriaee | EE/Federal/geo/klspriaee.yaml | 4 issues | Fix all data quality issues for klspriaee. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
gbifkeskkonnainfoee | EE/Federal/scientific/gbifkeskkonnainfoee.yaml | 4 issues | Fix all data quality issues for gbifkeskkonnainfoee. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
gispublvcelilv | LV/Federal/geo/gispublvcelilv.yaml | 4 issues | Fix all data quality issues for gispublvcelilv. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
wwwcrbiocr | CR/Federal/scientific/wwwcrbiocr.yaml | 4 issues | Fix all data quality issues for wwwcrbiocr. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
wwwgeoserviceappsbech | CH/CH-BE/geo/wwwgeoserviceappsbech.yaml | 4 issues | Fix all data quality issues for wwwgeoserviceappsbech. Issues: MISSING_TAGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
giscdeunibech | CH/Federal/geo/giscdeunibech.yaml | 4 issues | Fix all data quality issues for giscdeunibech. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
mapinfogis2ch | CH/Federal/geo/mapinfogis2ch.yaml | 4 issues | Fix all data quality issues for mapinfogis2ch. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
catalognsdigovlk | LK/Federal/geo/catalognsdigovlk.yaml | 4 issues | Fix all data quality issues for catalognsdigovlk. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
arcsurveygovlk | LK/Federal/geo/arcsurveygovlk.yaml | 4 issues | Fix all data quality issues for arcsurveygovlk. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
portalgishabitatbogotagovco | CO/CO-DC/geo/portalgishabitatbogotagovco.yaml | 4 issues | Fix all data quality issues for portalgishabitatbogotagovco. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
wsidesccaligovco | CO/Federal/geo/wsidesccaligovco.yaml | 4 issues | Fix all data quality issues for wsidesccaligovco. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
medatagovco | CO/CO-ANT/opendata/medatagovco.yaml | 4 issues | Fix all data quality issues for medatagovco. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
gissiatacco | CO/CO-ANT/geo/gissiatacco.yaml | 4 issues | Fix all data quality issues for gissiatacco. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
siamiunaleduco | CO/Federal/geo/siamiunaleduco.yaml | 4 issues | Fix all data quality issues for siamiunaleduco. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
gisredcrossorglb | LB/Federal/geo/gisredcrossorglb.yaml | 4 issues | Fix all data quality issues for gisredcrossorglb. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
datiregionebasilicatait | IT/IT-77/opendata/datiregionebasilicatait.yaml | 4 issues | Fix all data quality issues for datiregionebasilicatait. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
wgmaterapaesitit | IT/IT-77/geo/wgmaterapaesitit.yaml | 4 issues | Fix all data quality issues for wgmaterapaesitit. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
mapperegionevdait | IT/IT-23/geo/mapperegionevdait.yaml | 4 issues | Fix all data quality issues for mapperegionevdait. Issues: MISSING_TAGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
opendatacomunemessinait | IT/IT-82/opendata/opendatacomunemessinait.yaml | 4 issues | Fix all data quality issues for opendatacomunemessinait. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoportalecomunemilanoit | IT/IT-25/geo/geoportalecomunemilanoit.yaml | 4 issues | Fix all data quality issues for geoportalecomunemilanoit. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
spatialdataprovincialodiit | IT/IT-25/geo/spatialdataprovincialodiit.yaml | 4 issues | Fix all data quality issues for spatialdataprovincialodiit. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
sitcomuneluccait | IT/IT-52/geo/sitcomuneluccait.yaml | 4 issues | Fix all data quality issues for sitcomuneluccait. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
odncomunepratoit | IT/IT-52/geo/odncomunepratoit.yaml | 4 issues | Fix all data quality issues for odncomunepratoit. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dataportalcomunetorinoit | IT/IT-21/opendata/dataportalcomunetorinoit.yaml | 4 issues | Fix all data quality issues for dataportalcomunetorinoit. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
opendataunibait | IT/IT-75/opendata/opendataunibait.yaml | 4 issues | Fix all data quality issues for opendataunibait. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
nurnetcrs4it | IT/IT-88/geo/nurnetcrs4it.yaml | 4 issues | Fix all data quality issues for nurnetcrs4it. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
daticomuneterlizzibait | IT/Federal/opendata/daticomuneterlizzibait.yaml | 4 issues | Fix all data quality issues for daticomuneterlizzibait. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
datagatesnap4cityorg | IT/Federal/opendata/datagatesnap4cityorg.yaml | 4 issues | Fix all data quality issues for datagatesnap4cityorg. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
wwwconfiscatibeneit | IT/Federal/opendata/wwwconfiscatibeneit.yaml | 4 issues | Fix all data quality issues for wwwconfiscatibeneit. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
opengolfoit | IT/Federal/opendata/opengolfoit.yaml | 4 issues | Fix all data quality issues for opengolfoit. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dkangecoit | IT/Federal/opendata/dkangecoit.yaml | 4 issues | Fix all data quality issues for dkangecoit. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
appgeonuecom | IT/Federal/geo/appgeonuecom.yaml | 4 issues | Fix all data quality issues for appgeonuecom. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
datacivisbzit | IT/IT-32/opendata/datacivisbzit.yaml | 4 issues | Fix all data quality issues for datacivisbzit. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
owsprovinciatrevisoit | IT/IT-34/geo/owsprovinciatrevisoit.yaml | 4 issues | Fix all data quality issues for owsprovinciatrevisoit. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
cignoveismarcnrit | IT/IT-34/geo/cignoveismarcnrit.yaml | 4 issues | Fix all data quality issues for cignoveismarcnrit. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
thegridyouthfulcitiescom | CA/CA-ON/opendata/thegridyouthfulcitiescom.yaml | 4 issues | Fix all data quality issues for thegridyouthfulcitiescom. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
gisentclocacom | CA/CA-ON/geo/gisentclocacom.yaml | 4 issues | Fix all data quality issues for gisentclocacom. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
mapscambridgeca | CA/CA-ON/geo/mapscambridgeca.yaml | 4 issues | Fix all data quality issues for mapscambridgeca. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
maps1bramptonca | CA/CA-ON/geo/maps1bramptonca.yaml | 4 issues | Fix all data quality issues for maps1bramptonca. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
portalniagarafallsca | CA/CA-ON/geo/portalniagarafallsca.yaml | 4 issues | Fix all data quality issues for portalniagarafallsca. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
cartesrouynnorandaca | CA/CA-QC/geo/cartesrouynnorandaca.yaml | 4 issues | Fix all data quality issues for cartesrouynnorandaca. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
gisextsaskatoonca | CA/CA-SK/geo/gisextsaskatoonca.yaml | 4 issues | Fix all data quality issues for gisextsaskatoonca. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
mapitislandstrustbcca | CA/CA-BC/geo/mapitislandstrustbcca.yaml | 4 issues | Fix all data quality issues for mapitislandstrustbcca. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
geoprodsvrkamloopsca | CA/CA-BC/geo/geoprodsvrkamloopsca.yaml | 4 issues | Fix all data quality issues for geoprodsvrkamloopsca. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geokelownaca | CA/CA-BC/geo/geokelownaca.yaml | 4 issues | Fix all data quality issues for geokelownaca. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
giswestkelownacityca | CA/CA-BC/geo/giswestkelownacityca.yaml | 4 issues | Fix all data quality issues for giswestkelownacityca. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
